source_node,target_node,edge_type
4380,4988,neg_statement
4364,4988,neg_statement
3536,4988,neg_statement
1324,4988,neg_statement
2424,4988,neg_statement
3103,4988,neg_statement
4367,4988,neg_statement
4435,4988,neg_statement
4433,4988,neg_statement
1570,4988,neg_statement
3179,4988,neg_statement
1040,4988,neg_statement
1015,4988,neg_statement
2985,4988,neg_statement
279,4988,neg_statement
4311,4988,neg_statement
1920,4988,neg_statement
3822,4988,neg_statement
1296,4988,neg_statement
3798,4988,neg_statement
4392,4988,neg_statement
1334,4989,neg_statement
2376,4989,neg_statement
1334,4990,neg_statement
2376,4990,neg_statement
1334,4991,neg_statement
2376,4991,neg_statement
1334,4992,neg_statement
2376,4992,neg_statement
1334,4993,neg_statement
2376,4993,neg_statement
1334,4994,neg_statement
2376,4994,neg_statement
1334,4995,neg_statement
2376,4995,neg_statement
1334,4996,neg_statement
2376,4996,neg_statement
1334,4997,neg_statement
2376,4997,neg_statement
441,4998,neg_statement
441,4510,neg_statement
441,4746,neg_statement
441,4999,neg_statement
441,4630,neg_statement
441,5000,neg_statement
441,4668,neg_statement
2484,5001,neg_statement
3627,5001,neg_statement
3193,5001,neg_statement
2083,5001,neg_statement
2484,5002,neg_statement
3627,5002,neg_statement
3193,5002,neg_statement
2083,5002,neg_statement
2484,4533,neg_statement
3627,4533,neg_statement
3193,4533,neg_statement
2083,4533,neg_statement
2484,5003,neg_statement
3627,5003,neg_statement
3193,5003,neg_statement
2083,5003,neg_statement
2484,5004,neg_statement
3627,5004,neg_statement
3193,5004,neg_statement
2083,5004,neg_statement
2484,5005,neg_statement
3627,5005,neg_statement
3193,5005,neg_statement
2083,5005,neg_statement
2484,4897,neg_statement
3627,4897,neg_statement
3193,4897,neg_statement
2083,4897,neg_statement
2484,5006,neg_statement
3627,5006,neg_statement
3193,5006,neg_statement
2083,5006,neg_statement
2484,5007,neg_statement
3627,5007,neg_statement
3193,5007,neg_statement
2083,5007,neg_statement
1098,4536,neg_statement
1098,4534,neg_statement
1098,4545,neg_statement
3558,5008,neg_statement
2523,5008,neg_statement
3558,5009,neg_statement
2523,5009,neg_statement
3558,4534,neg_statement
2523,4534,neg_statement
3558,5010,neg_statement
2523,5010,neg_statement
3558,5011,neg_statement
2523,5011,neg_statement
3558,5012,neg_statement
2523,5012,neg_statement
3558,5013,neg_statement
2523,5013,neg_statement
3558,5014,neg_statement
2523,5014,neg_statement
3558,4678,neg_statement
2523,4678,neg_statement
3558,5015,neg_statement
2523,5015,neg_statement
3558,5016,neg_statement
2523,5016,neg_statement
3558,5017,neg_statement
2523,5017,neg_statement
3558,5018,neg_statement
2523,5018,neg_statement
3558,5019,neg_statement
2523,5019,neg_statement
3558,4895,neg_statement
2523,4895,neg_statement
3558,5020,neg_statement
2523,5020,neg_statement
3558,4919,neg_statement
2523,4919,neg_statement
2091,5021,neg_statement
1480,5021,neg_statement
1903,5021,neg_statement
1234,5021,neg_statement
1680,5021,neg_statement
2320,5021,neg_statement
716,5021,neg_statement
528,5021,neg_statement
1360,5021,neg_statement
2091,5022,neg_statement
1480,5022,neg_statement
1903,5022,neg_statement
1234,5022,neg_statement
1680,5022,neg_statement
2320,5022,neg_statement
716,5022,neg_statement
528,5022,neg_statement
1360,5022,neg_statement
1432,5023,neg_statement
1432,4762,neg_statement
1432,5024,neg_statement
1432,4442,neg_statement
1432,5025,neg_statement
1432,5026,neg_statement
1432,5027,neg_statement
1432,4545,neg_statement
1432,5028,neg_statement
1432,4919,neg_statement
1432,5029,neg_statement
1432,5030,neg_statement
1508,5031,neg_statement
909,5031,neg_statement
2927,5031,neg_statement
698,5031,neg_statement
3718,5031,neg_statement
1332,5031,neg_statement
2195,5031,neg_statement
1711,5031,neg_statement
4256,5031,neg_statement
1508,5032,neg_statement
909,5032,neg_statement
2927,5032,neg_statement
698,5032,neg_statement
3718,5032,neg_statement
1332,5032,neg_statement
2195,5032,neg_statement
1711,5032,neg_statement
4256,5032,neg_statement
1508,5033,neg_statement
909,5033,neg_statement
2927,5033,neg_statement
698,5033,neg_statement
3718,5033,neg_statement
1332,5033,neg_statement
2195,5033,neg_statement
1711,5033,neg_statement
4256,5033,neg_statement
4025,5034,neg_statement
3840,5034,neg_statement
4025,5035,neg_statement
3840,5035,neg_statement
2806,5036,neg_statement
2806,5037,neg_statement
2806,5038,neg_statement
2806,5039,neg_statement
2806,5040,neg_statement
2806,4442,neg_statement
2806,5041,neg_statement
2806,5042,neg_statement
2806,5043,neg_statement
2806,5044,neg_statement
2806,5045,neg_statement
2806,5046,neg_statement
2806,5047,neg_statement
2806,5048,neg_statement
2806,5049,neg_statement
2806,5050,neg_statement
2806,5051,neg_statement
2806,5052,neg_statement
2806,5053,neg_statement
2806,5054,neg_statement
2806,5055,neg_statement
2377,5056,neg_statement
3565,5056,neg_statement
2377,4536,neg_statement
3565,4536,neg_statement
1088,5057,neg_statement
1969,5057,neg_statement
1088,5058,neg_statement
1969,5058,neg_statement
1088,5059,neg_statement
1969,5059,neg_statement
2008,5060,neg_statement
2008,5061,neg_statement
2008,5062,neg_statement
2008,4542,neg_statement
2008,5063,neg_statement
2008,5064,neg_statement
2008,5065,neg_statement
2008,5066,neg_statement
2008,5067,neg_statement
2008,5068,neg_statement
2008,5069,neg_statement
2008,5070,neg_statement
2008,5071,neg_statement
2008,5072,neg_statement
697,5073,neg_statement
697,5074,neg_statement
697,4732,neg_statement
697,5075,neg_statement
697,5076,neg_statement
697,5077,neg_statement
697,5078,neg_statement
697,5079,neg_statement
697,5080,neg_statement
697,5081,neg_statement
697,5082,neg_statement
697,5083,neg_statement
697,5084,neg_statement
697,5085,neg_statement
697,4714,neg_statement
697,5086,neg_statement
697,5087,neg_statement
697,5088,neg_statement
697,4876,neg_statement
697,5089,neg_statement
697,5090,neg_statement
697,5091,neg_statement
697,4537,neg_statement
697,5092,neg_statement
697,5093,neg_statement
697,4565,neg_statement
697,5094,neg_statement
697,5095,neg_statement
697,5096,neg_statement
697,5097,neg_statement
697,5098,neg_statement
697,5099,neg_statement
697,5100,neg_statement
697,5101,neg_statement
697,5102,neg_statement
697,5103,neg_statement
697,5104,neg_statement
1076,5105,neg_statement
816,5106,neg_statement
816,5107,neg_statement
816,5022,neg_statement
816,5108,neg_statement
816,4908,neg_statement
816,5109,neg_statement
3890,5110,neg_statement
2100,5110,neg_statement
2958,5110,neg_statement
3890,5111,neg_statement
2100,5111,neg_statement
2958,5111,neg_statement
3890,5112,neg_statement
2100,5112,neg_statement
2958,5112,neg_statement
3890,5113,neg_statement
2100,5113,neg_statement
2958,5113,neg_statement
2295,5114,neg_statement
2295,4564,neg_statement
1799,5115,neg_statement
1799,5116,neg_statement
1799,5117,neg_statement
3352,5118,neg_statement
3352,5119,neg_statement
3352,5120,neg_statement
1315,5121,neg_statement
1802,5121,neg_statement
1315,5122,neg_statement
1802,5122,neg_statement
1315,4582,neg_statement
1802,4582,neg_statement
1315,5123,neg_statement
1802,5123,neg_statement
1315,5124,neg_statement
1802,5124,neg_statement
1802,5041,neg_statement
1315,5041,neg_statement
1802,5125,neg_statement
1315,5125,neg_statement
3298,5126,neg_statement
1643,5126,neg_statement
94,5126,neg_statement
3298,4604,neg_statement
1643,4604,neg_statement
94,4604,neg_statement
94,5127,neg_statement
3298,5127,neg_statement
1643,5127,neg_statement
3298,5128,neg_statement
1643,5128,neg_statement
94,5128,neg_statement
3298,5129,neg_statement
1643,5129,neg_statement
94,5129,neg_statement
94,5130,neg_statement
3298,5130,neg_statement
1643,5130,neg_statement
3298,4453,neg_statement
1643,4453,neg_statement
94,4453,neg_statement
3298,5131,neg_statement
1643,5131,neg_statement
94,5131,neg_statement
3298,5132,neg_statement
1643,5132,neg_statement
94,5132,neg_statement
3298,5021,neg_statement
1643,5021,neg_statement
94,5021,neg_statement
3298,5022,neg_statement
1643,5022,neg_statement
94,5022,neg_statement
3298,4545,neg_statement
1643,4545,neg_statement
94,4545,neg_statement
3298,5016,neg_statement
1643,5016,neg_statement
94,5016,neg_statement
3298,5106,neg_statement
1643,5106,neg_statement
94,5106,neg_statement
1643,5133,neg_statement
3298,5133,neg_statement
94,5133,neg_statement
1643,5134,neg_statement
3298,5134,neg_statement
94,5134,neg_statement
3298,4565,neg_statement
1643,4565,neg_statement
94,4565,neg_statement
1643,5135,neg_statement
3298,5135,neg_statement
94,5135,neg_statement
94,5136,neg_statement
3298,5136,neg_statement
1643,5136,neg_statement
94,5137,neg_statement
3298,5137,neg_statement
1643,5137,neg_statement
94,5138,neg_statement
3298,5138,neg_statement
1643,5138,neg_statement
94,5139,neg_statement
3298,5139,neg_statement
1643,5139,neg_statement
1009,4521,neg_statement
1009,5140,neg_statement
1009,5141,neg_statement
2646,4973,neg_statement
1721,5142,neg_statement
1721,5143,neg_statement
1721,4650,neg_statement
1721,5144,neg_statement
1413,4510,neg_statement
317,4510,neg_statement
1413,5145,neg_statement
317,5145,neg_statement
2089,4534,neg_statement
2089,4503,neg_statement
4011,4442,neg_statement
1419,4442,neg_statement
4011,4510,neg_statement
1419,4510,neg_statement
2603,4580,neg_statement
666,4580,neg_statement
2888,4580,neg_statement
2603,5146,neg_statement
666,5146,neg_statement
2888,5146,neg_statement
338,4510,neg_statement
1200,4510,neg_statement
3520,4510,neg_statement
1091,4510,neg_statement
1158,5147,neg_statement
3299,5147,neg_statement
2947,5147,neg_statement
145,5147,neg_statement
2656,5147,neg_statement
519,5147,neg_statement
1025,5147,neg_statement
1158,5148,neg_statement
3299,5148,neg_statement
2947,5148,neg_statement
145,5148,neg_statement
2656,5148,neg_statement
519,5148,neg_statement
1025,5148,neg_statement
1158,4882,neg_statement
3299,4882,neg_statement
2947,4882,neg_statement
145,4882,neg_statement
2656,4882,neg_statement
519,4882,neg_statement
1025,4882,neg_statement
1158,5149,neg_statement
3299,5149,neg_statement
2947,5149,neg_statement
145,5149,neg_statement
2656,5149,neg_statement
519,5149,neg_statement
1025,5149,neg_statement
1158,5150,neg_statement
3299,5150,neg_statement
2947,5150,neg_statement
145,5150,neg_statement
2656,5150,neg_statement
519,5150,neg_statement
1025,5150,neg_statement
1158,5151,neg_statement
3299,5151,neg_statement
2947,5151,neg_statement
145,5151,neg_statement
2656,5151,neg_statement
519,5151,neg_statement
1025,5151,neg_statement
519,5152,neg_statement
1025,5152,neg_statement
1158,5152,neg_statement
3299,5152,neg_statement
2947,5152,neg_statement
145,5152,neg_statement
2656,5152,neg_statement
519,5118,neg_statement
1025,5118,neg_statement
1158,5118,neg_statement
3299,5118,neg_statement
2947,5118,neg_statement
145,5118,neg_statement
2656,5118,neg_statement
519,5153,neg_statement
1025,5153,neg_statement
1158,5153,neg_statement
3299,5153,neg_statement
2947,5153,neg_statement
145,5153,neg_statement
2656,5153,neg_statement
1158,5154,neg_statement
3299,5154,neg_statement
2947,5154,neg_statement
145,5154,neg_statement
2656,5154,neg_statement
519,5154,neg_statement
1025,5154,neg_statement
1158,5155,neg_statement
3299,5155,neg_statement
2947,5155,neg_statement
145,5155,neg_statement
2656,5155,neg_statement
519,5155,neg_statement
1025,5155,neg_statement
1158,5156,neg_statement
3299,5156,neg_statement
2947,5156,neg_statement
145,5156,neg_statement
2656,5156,neg_statement
519,5156,neg_statement
1025,5156,neg_statement
1158,5157,neg_statement
3299,5157,neg_statement
2947,5157,neg_statement
145,5157,neg_statement
2656,5157,neg_statement
519,5157,neg_statement
1025,5157,neg_statement
1158,5158,neg_statement
3299,5158,neg_statement
2947,5158,neg_statement
145,5158,neg_statement
2656,5158,neg_statement
519,5158,neg_statement
1025,5158,neg_statement
2167,5159,neg_statement
2843,4908,neg_statement
443,4908,neg_statement
1252,4616,neg_statement
3727,5160,neg_statement
3727,5161,neg_statement
3727,5162,neg_statement
3727,4960,neg_statement
3727,4565,neg_statement
3727,4469,neg_statement
3727,5163,neg_statement
3727,5164,neg_statement
3727,5165,neg_statement
3727,5166,neg_statement
3727,5167,neg_statement
3727,4858,neg_statement
3727,5097,neg_statement
3727,5168,neg_statement
3727,5169,neg_statement
3727,5170,neg_statement
3727,4545,neg_statement
3727,5171,neg_statement
3727,5172,neg_statement
3727,5115,neg_statement
3727,4602,neg_statement
3727,5173,neg_statement
3727,5174,neg_statement
3727,4511,neg_statement
3727,5175,neg_statement
3727,4692,neg_statement
3727,5176,neg_statement
3727,4789,neg_statement
3727,5177,neg_statement
3727,5178,neg_statement
3727,5179,neg_statement
3727,5180,neg_statement
3727,5181,neg_statement
3727,5182,neg_statement
3727,5183,neg_statement
3727,5184,neg_statement
3727,5185,neg_statement
3727,4790,neg_statement
3727,5186,neg_statement
3727,4626,neg_statement
3727,5187,neg_statement
3727,5188,neg_statement
3727,5189,neg_statement
3727,5190,neg_statement
3727,4798,neg_statement
3727,5191,neg_statement
3727,5192,neg_statement
3727,5193,neg_statement
3727,5194,neg_statement
3727,5195,neg_statement
3727,4893,neg_statement
3727,4846,neg_statement
3727,5196,neg_statement
3727,4553,neg_statement
3727,5197,neg_statement
3727,5198,neg_statement
3727,5199,neg_statement
3306,5200,neg_statement
3449,5200,neg_statement
3306,5201,neg_statement
3449,5201,neg_statement
3306,5202,neg_statement
3449,5202,neg_statement
3306,5203,neg_statement
3449,5203,neg_statement
3306,5204,neg_statement
3449,5204,neg_statement
114,5141,neg_statement
2643,5205,neg_statement
2643,5206,neg_statement
2643,5207,neg_statement
2643,5208,neg_statement
2643,4468,neg_statement
2643,5209,neg_statement
2643,5195,neg_statement
2643,4773,neg_statement
2643,5210,neg_statement
2643,5211,neg_statement
2643,5212,neg_statement
2643,5213,neg_statement
2643,5214,neg_statement
2235,5215,neg_statement
2392,4565,neg_statement
1246,4565,neg_statement
2533,4565,neg_statement
2392,5216,neg_statement
1246,5216,neg_statement
2533,5216,neg_statement
2392,5217,neg_statement
1246,5217,neg_statement
2533,5217,neg_statement
1246,5218,neg_statement
2533,5218,neg_statement
2392,5218,neg_statement
1246,5219,neg_statement
2533,5219,neg_statement
2392,5219,neg_statement
2392,5220,neg_statement
1246,5220,neg_statement
2533,5220,neg_statement
2392,5221,neg_statement
1246,5221,neg_statement
2533,5221,neg_statement
2933,5222,neg_statement
2765,5222,neg_statement
3367,5222,neg_statement
2933,5223,neg_statement
2765,5223,neg_statement
3367,5223,neg_statement
2933,5224,neg_statement
2765,5224,neg_statement
3367,5224,neg_statement
2933,5225,neg_statement
2765,5225,neg_statement
3367,5225,neg_statement
2933,4454,neg_statement
2765,4454,neg_statement
3367,4454,neg_statement
2933,5226,neg_statement
2765,5226,neg_statement
3367,5226,neg_statement
2933,4707,neg_statement
2765,4707,neg_statement
3367,4707,neg_statement
2933,5227,neg_statement
2765,5227,neg_statement
3367,5227,neg_statement
2933,5228,neg_statement
2765,5228,neg_statement
3367,5228,neg_statement
2933,5229,neg_statement
2765,5229,neg_statement
3367,5229,neg_statement
2933,5230,neg_statement
2765,5230,neg_statement
3367,5230,neg_statement
2933,5231,neg_statement
2765,5231,neg_statement
3367,5231,neg_statement
2933,5232,neg_statement
2765,5232,neg_statement
3367,5232,neg_statement
2933,5233,neg_statement
2765,5233,neg_statement
3367,5233,neg_statement
2933,5234,neg_statement
2765,5234,neg_statement
3367,5234,neg_statement
2933,5235,neg_statement
2765,5235,neg_statement
3367,5235,neg_statement
2933,5236,neg_statement
2765,5236,neg_statement
3367,5236,neg_statement
2933,5168,neg_statement
2765,5168,neg_statement
3367,5168,neg_statement
2933,4769,neg_statement
2765,4769,neg_statement
3367,4769,neg_statement
2933,5237,neg_statement
2765,5237,neg_statement
3367,5237,neg_statement
2933,4524,neg_statement
2765,4524,neg_statement
3367,4524,neg_statement
2933,5238,neg_statement
2765,5238,neg_statement
3367,5238,neg_statement
2933,5239,neg_statement
2765,5239,neg_statement
3367,5239,neg_statement
2933,5240,neg_statement
2765,5240,neg_statement
3367,5240,neg_statement
2933,4459,neg_statement
2765,4459,neg_statement
3367,4459,neg_statement
2933,4744,neg_statement
2765,4744,neg_statement
3367,4744,neg_statement
2933,4486,neg_statement
2765,4486,neg_statement
3367,4486,neg_statement
2933,5241,neg_statement
2765,5241,neg_statement
3367,5241,neg_statement
2933,5242,neg_statement
2765,5242,neg_statement
3367,5242,neg_statement
2933,5243,neg_statement
2765,5243,neg_statement
3367,5243,neg_statement
2933,5244,neg_statement
2765,5244,neg_statement
3367,5244,neg_statement
2933,4884,neg_statement
2765,4884,neg_statement
3367,4884,neg_statement
2933,5245,neg_statement
2765,5245,neg_statement
3367,5245,neg_statement
2933,5246,neg_statement
2765,5246,neg_statement
3367,5246,neg_statement
2933,5247,neg_statement
2765,5247,neg_statement
3367,5247,neg_statement
2933,5248,neg_statement
2765,5248,neg_statement
3367,5248,neg_statement
2933,5249,neg_statement
2765,5249,neg_statement
3367,5249,neg_statement
2933,5250,neg_statement
2765,5250,neg_statement
3367,5250,neg_statement
2933,5251,neg_statement
2765,5251,neg_statement
3367,5251,neg_statement
2933,5252,neg_statement
2765,5252,neg_statement
3367,5252,neg_statement
2933,5253,neg_statement
2765,5253,neg_statement
3367,5253,neg_statement
2933,5254,neg_statement
2765,5254,neg_statement
3367,5254,neg_statement
2933,5255,neg_statement
2765,5255,neg_statement
3367,5255,neg_statement
2933,5256,neg_statement
2765,5256,neg_statement
3367,5256,neg_statement
2933,5257,neg_statement
2765,5257,neg_statement
3367,5257,neg_statement
2933,5258,neg_statement
2765,5258,neg_statement
3367,5258,neg_statement
2933,5259,neg_statement
2765,5259,neg_statement
3367,5259,neg_statement
2933,4960,neg_statement
2765,4960,neg_statement
3367,4960,neg_statement
2933,5260,neg_statement
2765,5260,neg_statement
3367,5260,neg_statement
2933,5261,neg_statement
2765,5261,neg_statement
3367,5261,neg_statement
2933,5262,neg_statement
2765,5262,neg_statement
3367,5262,neg_statement
2933,5263,neg_statement
2765,5263,neg_statement
3367,5263,neg_statement
2933,4781,neg_statement
2765,4781,neg_statement
3367,4781,neg_statement
2933,5264,neg_statement
2765,5264,neg_statement
3367,5264,neg_statement
2933,5265,neg_statement
2765,5265,neg_statement
3367,5265,neg_statement
2933,5266,neg_statement
2765,5266,neg_statement
3367,5266,neg_statement
2933,5267,neg_statement
2765,5267,neg_statement
3367,5267,neg_statement
2933,5268,neg_statement
2765,5268,neg_statement
3367,5268,neg_statement
2933,5269,neg_statement
2765,5269,neg_statement
3367,5269,neg_statement
2933,5270,neg_statement
2765,5270,neg_statement
3367,5270,neg_statement
2933,5271,neg_statement
2765,5271,neg_statement
3367,5271,neg_statement
2933,5272,neg_statement
2765,5272,neg_statement
3367,5272,neg_statement
2933,5273,neg_statement
2765,5273,neg_statement
3367,5273,neg_statement
2933,5274,neg_statement
2765,5274,neg_statement
3367,5274,neg_statement
2933,4750,neg_statement
2765,4750,neg_statement
3367,4750,neg_statement
2933,5069,neg_statement
2765,5069,neg_statement
3367,5069,neg_statement
2933,5150,neg_statement
2765,5150,neg_statement
3367,5150,neg_statement
2933,5275,neg_statement
2765,5275,neg_statement
3367,5275,neg_statement
2933,5276,neg_statement
2765,5276,neg_statement
3367,5276,neg_statement
2933,5277,neg_statement
2765,5277,neg_statement
3367,5277,neg_statement
2933,5278,neg_statement
2765,5278,neg_statement
3367,5278,neg_statement
2933,5279,neg_statement
2765,5279,neg_statement
3367,5279,neg_statement
2933,5280,neg_statement
2765,5280,neg_statement
3367,5280,neg_statement
2933,4681,neg_statement
2765,4681,neg_statement
3367,4681,neg_statement
2933,5281,neg_statement
2765,5281,neg_statement
3367,5281,neg_statement
2933,4868,neg_statement
2765,4868,neg_statement
3367,4868,neg_statement
2933,5187,neg_statement
2765,5187,neg_statement
3367,5187,neg_statement
2933,4760,neg_statement
2765,4760,neg_statement
3367,4760,neg_statement
2933,5282,neg_statement
2765,5282,neg_statement
3367,5282,neg_statement
2933,5283,neg_statement
2765,5283,neg_statement
3367,5283,neg_statement
2933,5284,neg_statement
2765,5284,neg_statement
3367,5284,neg_statement
2933,5089,neg_statement
2765,5089,neg_statement
3367,5089,neg_statement
2933,5285,neg_statement
2765,5285,neg_statement
3367,5285,neg_statement
2933,5286,neg_statement
2765,5286,neg_statement
3367,5286,neg_statement
2933,5287,neg_statement
2765,5287,neg_statement
3367,5287,neg_statement
2933,4676,neg_statement
2765,4676,neg_statement
3367,4676,neg_statement
2933,5288,neg_statement
2765,5288,neg_statement
3367,5288,neg_statement
2933,5289,neg_statement
2765,5289,neg_statement
3367,5289,neg_statement
2933,5290,neg_statement
2765,5290,neg_statement
3367,5290,neg_statement
2933,5291,neg_statement
2765,5291,neg_statement
3367,5291,neg_statement
2933,5292,neg_statement
2765,5292,neg_statement
3367,5292,neg_statement
2933,5293,neg_statement
2765,5293,neg_statement
3367,5293,neg_statement
2933,5294,neg_statement
2765,5294,neg_statement
3367,5294,neg_statement
2933,5295,neg_statement
2765,5295,neg_statement
3367,5295,neg_statement
2933,5296,neg_statement
2765,5296,neg_statement
3367,5296,neg_statement
2933,5297,neg_statement
2765,5297,neg_statement
3367,5297,neg_statement
2933,5298,neg_statement
2765,5298,neg_statement
3367,5298,neg_statement
2933,5299,neg_statement
2765,5299,neg_statement
3367,5299,neg_statement
2933,5300,neg_statement
2765,5300,neg_statement
3367,5300,neg_statement
2933,5301,neg_statement
2765,5301,neg_statement
3367,5301,neg_statement
2933,5302,neg_statement
2765,5302,neg_statement
3367,5302,neg_statement
2933,5303,neg_statement
2765,5303,neg_statement
3367,5303,neg_statement
2933,5304,neg_statement
2765,5304,neg_statement
3367,5304,neg_statement
2933,5305,neg_statement
2765,5305,neg_statement
3367,5305,neg_statement
2933,5306,neg_statement
2765,5306,neg_statement
3367,5306,neg_statement
2933,5307,neg_statement
2765,5307,neg_statement
3367,5307,neg_statement
2933,5308,neg_statement
2765,5308,neg_statement
3367,5308,neg_statement
2933,5309,neg_statement
2765,5309,neg_statement
3367,5309,neg_statement
2933,5310,neg_statement
2765,5310,neg_statement
3367,5310,neg_statement
2933,5311,neg_statement
2765,5311,neg_statement
3367,5311,neg_statement
2933,5312,neg_statement
2765,5312,neg_statement
3367,5312,neg_statement
2933,5313,neg_statement
2765,5313,neg_statement
3367,5313,neg_statement
2933,5314,neg_statement
2765,5314,neg_statement
3367,5314,neg_statement
2933,5315,neg_statement
2765,5315,neg_statement
3367,5315,neg_statement
2933,5316,neg_statement
2765,5316,neg_statement
3367,5316,neg_statement
2933,5317,neg_statement
2765,5317,neg_statement
3367,5317,neg_statement
2933,5318,neg_statement
2765,5318,neg_statement
3367,5318,neg_statement
2933,5319,neg_statement
2765,5319,neg_statement
3367,5319,neg_statement
2933,4747,neg_statement
2765,4747,neg_statement
3367,4747,neg_statement
2933,4458,neg_statement
2765,4458,neg_statement
3367,4458,neg_statement
2933,5320,neg_statement
2765,5320,neg_statement
3367,5320,neg_statement
2933,5321,neg_statement
2765,5321,neg_statement
3367,5321,neg_statement
2933,5322,neg_statement
2765,5322,neg_statement
3367,5322,neg_statement
2933,5323,neg_statement
2765,5323,neg_statement
3367,5323,neg_statement
2933,5324,neg_statement
2765,5324,neg_statement
3367,5324,neg_statement
2933,5325,neg_statement
2765,5325,neg_statement
3367,5325,neg_statement
2933,5326,neg_statement
2765,5326,neg_statement
3367,5326,neg_statement
2933,5327,neg_statement
2765,5327,neg_statement
3367,5327,neg_statement
2933,5328,neg_statement
2765,5328,neg_statement
3367,5328,neg_statement
2933,5329,neg_statement
2765,5329,neg_statement
3367,5329,neg_statement
2933,4648,neg_statement
2765,4648,neg_statement
3367,4648,neg_statement
2933,5330,neg_statement
2765,5330,neg_statement
3367,5330,neg_statement
2933,5331,neg_statement
2765,5331,neg_statement
3367,5331,neg_statement
2933,5332,neg_statement
2765,5332,neg_statement
3367,5332,neg_statement
2933,5333,neg_statement
2765,5333,neg_statement
3367,5333,neg_statement
2933,5334,neg_statement
2765,5334,neg_statement
3367,5334,neg_statement
2933,5335,neg_statement
2765,5335,neg_statement
3367,5335,neg_statement
2933,4998,neg_statement
2765,4998,neg_statement
3367,4998,neg_statement
2933,5336,neg_statement
2765,5336,neg_statement
3367,5336,neg_statement
2933,4985,neg_statement
2765,4985,neg_statement
3367,4985,neg_statement
2933,5337,neg_statement
2765,5337,neg_statement
3367,5337,neg_statement
2933,5338,neg_statement
2765,5338,neg_statement
3367,5338,neg_statement
2933,5339,neg_statement
2765,5339,neg_statement
3367,5339,neg_statement
2933,5340,neg_statement
2765,5340,neg_statement
3367,5340,neg_statement
2933,5341,neg_statement
2765,5341,neg_statement
3367,5341,neg_statement
2933,5342,neg_statement
2765,5342,neg_statement
3367,5342,neg_statement
2933,4557,neg_statement
2765,4557,neg_statement
3367,4557,neg_statement
2933,5343,neg_statement
2765,5343,neg_statement
3367,5343,neg_statement
2933,5344,neg_statement
2765,5344,neg_statement
3367,5344,neg_statement
2933,4552,neg_statement
2765,4552,neg_statement
3367,4552,neg_statement
2933,5345,neg_statement
2765,5345,neg_statement
3367,5345,neg_statement
2933,4782,neg_statement
2765,4782,neg_statement
3367,4782,neg_statement
2933,5346,neg_statement
2765,5346,neg_statement
3367,5346,neg_statement
2933,4925,neg_statement
2765,4925,neg_statement
3367,4925,neg_statement
2933,5347,neg_statement
2765,5347,neg_statement
3367,5347,neg_statement
2933,4632,neg_statement
2765,4632,neg_statement
3367,4632,neg_statement
3423,5057,neg_statement
1400,5057,neg_statement
3423,4534,neg_statement
1400,4534,neg_statement
3423,5059,neg_statement
1400,5059,neg_statement
3423,5348,neg_statement
1400,5348,neg_statement
3423,5349,neg_statement
1400,5349,neg_statement
976,5350,neg_statement
2990,5350,neg_statement
3013,5350,neg_statement
1913,5350,neg_statement
1417,5350,neg_statement
3573,5350,neg_statement
976,5351,neg_statement
2990,5351,neg_statement
3013,5351,neg_statement
1913,5351,neg_statement
1417,5351,neg_statement
3573,5351,neg_statement
976,4794,neg_statement
2990,4794,neg_statement
3013,4794,neg_statement
1913,4794,neg_statement
1417,4794,neg_statement
3573,4794,neg_statement
976,5352,neg_statement
2990,5352,neg_statement
3013,5352,neg_statement
1913,5352,neg_statement
1417,5352,neg_statement
3573,5352,neg_statement
976,5353,neg_statement
2990,5353,neg_statement
3013,5353,neg_statement
1913,5353,neg_statement
1417,5353,neg_statement
3573,5353,neg_statement
976,5354,neg_statement
2990,5354,neg_statement
3013,5354,neg_statement
1913,5354,neg_statement
1417,5354,neg_statement
3573,5354,neg_statement
3573,5355,neg_statement
976,5355,neg_statement
2990,5355,neg_statement
3013,5355,neg_statement
1913,5355,neg_statement
1417,5355,neg_statement
1399,5356,neg_statement
821,5356,neg_statement
1399,5357,neg_statement
821,5357,neg_statement
258,5358,neg_statement
481,5358,neg_statement
2721,5358,neg_statement
258,4825,neg_statement
481,4825,neg_statement
2721,4825,neg_statement
451,5359,neg_statement
451,5360,neg_statement
451,5361,neg_statement
2397,5362,neg_statement
1107,5362,neg_statement
3863,5362,neg_statement
1625,5362,neg_statement
1949,5363,neg_statement
529,5364,neg_statement
529,5365,neg_statement
529,5366,neg_statement
529,5367,neg_statement
529,5368,neg_statement
529,5369,neg_statement
3284,5370,neg_statement
1565,5135,neg_statement
741,5135,neg_statement
372,5135,neg_statement
10,5135,neg_statement
741,5136,neg_statement
1565,5136,neg_statement
372,5136,neg_statement
10,5136,neg_statement
741,5371,neg_statement
1565,5371,neg_statement
372,5371,neg_statement
10,5371,neg_statement
372,5372,neg_statement
10,5372,neg_statement
1565,5372,neg_statement
741,5372,neg_statement
372,5373,neg_statement
10,5373,neg_statement
1565,5373,neg_statement
741,5373,neg_statement
372,5374,neg_statement
10,5374,neg_statement
1565,5374,neg_statement
741,5374,neg_statement
372,5022,neg_statement
10,5022,neg_statement
1565,5022,neg_statement
741,5022,neg_statement
48,5375,neg_statement
48,5376,neg_statement
48,5377,neg_statement
48,5378,neg_statement
