source_node,target_node,edge_type
16989,14693,link
21975,21976,link
21977,18088,link
21978,17330,link
21979,9574,link
11568,10633,link
21980,14981,link
21981,6488,link
21982,20161,link
21983,21984,link
21985,13724,link
21986,21987,link
21988,21989,link
11193,10858,link
21990,21991,link
21992,6736,link
21993,21994,link
7580,8986,link
8200,21298,link
9837,21995,link
21996,10832,link
12672,5889,link
21997,11715,link
21998,21999,link
7827,13312,link
19262,15047,link
20322,17914,link
17563,17156,link
22000,10457,link
22001,22002,link
19393,20575,link
22003,5748,link
13334,13877,link
16190,17344,link
22004,16328,link
22005,14250,link
16428,11075,link
10852,20103,link
22006,14991,link
17085,22007,link
22008,5872,link
22009,11424,link
22010,13296,link
18760,22011,link
22012,22013,link
20744,13224,link
22014,22015,link
14070,14641,link
10313,21330,link
8371,11603,link
9739,10576,link
22016,22017,link
14192,20331,link
7146,4870,link
22018,6041,link
16812,21717,link
22019,12822,link
22020,21736,link
15060,21387,link
10490,9816,link
22021,22022,link
18255,14633,link
8444,15072,link
22023,5346,link
22024,18986,link
4634,18595,link
19956,22025,link
22026,22027,link
22028,13755,link
22029,5650,link
22030,11987,link
22031,12479,link
14780,14225,link
22032,22033,link
22034,13046,link
22035,22036,link
22037,13101,link
22038,21932,link
22039,4615,link
22040,7953,link
6683,22041,link
17437,18336,link
22042,22043,link
12213,7725,link
22044,22045,link
22046,21563,link
22047,17429,link
22048,22049,link
22050,8082,link
22051,7905,link
12452,7497,link
9557,12643,link
22052,12950,link
22053,22054,link
22055,22056,link
22057,20853,link
21391,13224,link
22058,6302,link
22059,22060,link
22061,19080,link
22062,20092,link
19714,22063,link
13325,22064,link
19527,12704,link
13782,13742,link
22065,6730,link
13777,22066,link
14177,22067,link
13537,4776,link
16446,16888,link
22068,22069,link
22070,22071,link
16469,13510,link
22072,8992,link
22073,22074,link
22075,13053,link
21231,19120,link
22076,12970,link
5234,9574,link
10860,22077,link
22078,13213,link
5273,12823,link
11994,14420,link
8039,9841,link
15639,22079,link
22080,15953,link
22081,22082,link
22083,22084,link
21480,16756,link
19810,9553,link
22085,5745,link
22086,5682,link
22087,13031,link
22088,18231,link
6344,9424,link
6696,13605,link
5534,12866,link
5041,5818,link
22089,12878,link
22090,18319,link
22091,10330,link
12319,22092,link
22093,22094,link
22095,19393,link
22096,19275,link
22097,9570,link
22098,22099,link
16594,13224,link
22100,22101,link
22102,19389,link
22103,14515,link
11645,9411,link
22104,7394,link
22105,15902,link
19965,22106,link
10558,22107,link
11796,11014,link
22108,22109,link
22110,15120,link
22111,22112,link
5126,12920,link
8477,17771,link
12135,7141,link
22113,7280,link
15856,8765,link
22114,11446,link
22115,22116,link
8005,8000,link
14603,15638,link
19960,10613,link
22117,13817,link
22118,10613,link
22119,22120,link
17433,13236,link
18555,22121,link
22122,22123,link
16815,5711,link
22124,20601,link
22125,12789,link
22126,12358,link
14596,14049,link
6181,22127,link
22128,14427,link
22129,8312,link
21136,22130,link
22131,7610,link
22132,5700,link
22133,22134,link
13742,12787,link
8602,8601,link
22135,15185,link
22136,22137,link
22138,16213,link
22139,22140,link
21619,6910,link
22141,5702,link
22142,18385,link
22143,7305,link
22144,17656,link
9248,5765,link
22145,22146,link
11772,5600,link
22147,13628,link
22148,13297,link
22149,19336,link
5738,9527,link
22150,5650,link
20279,22151,link
22152,16672,link
9598,5591,link
12991,19619,link
20222,22153,link
19287,22154,link
22155,11731,link
22156,17837,link
20693,11290,link
22157,22158,link
22159,22160,link
22161,4648,link
10497,22162,link
10256,22163,link
22077,22164,link
13513,8678,link
22165,12920,link
22166,13257,link
4563,4707,link
21196,22167,link
7281,11677,link
22168,6793,link
21722,13213,link
7608,11453,link
19061,22169,link
22170,13135,link
22171,10832,link
22172,14679,link
13899,22173,link
22174,9395,link
22175,22176,link
22177,12158,link
22178,17073,link
22179,20116,link
22180,16130,link
22181,22182,link
17462,22183,link
22184,8086,link
7331,5986,link
5636,4569,link
22185,14189,link
22186,19233,link
22187,22188,link
22189,22190,link
22191,17651,link
20186,22192,link
22193,14788,link
22194,7850,link
20646,22195,link
16084,16914,link
22196,8169,link
18098,22197,link
22198,22199,link
6356,7195,link
22200,22201,link
22202,14884,link
22203,14716,link
22204,22205,link
16649,21215,link
22206,11829,link
11092,13096,link
22207,13133,link
22208,5168,link
22209,9659,link
22210,5880,link
22211,22212,link
6969,13863,link
22213,16134,link
22214,5858,link
22215,13681,link
22216,15575,link
9373,22217,link
18671,15825,link
22218,6068,link
9615,14970,link
5645,19596,link
21173,14159,link
22219,22220,link
11384,22221,link
22222,22223,link
22224,11364,link
22225,5954,link
22226,14480,link
22227,17717,link
22228,13224,link
22229,22230,link
22231,22232,link
17636,7497,link
22233,22234,link
6587,9663,link
14262,22235,link
9961,6098,link
10836,22236,link
22237,13042,link
22238,7036,link
11380,13305,link
22239,20567,link
13814,12907,link
14626,22240,link
22241,22242,link
22243,4541,link
22244,9109,link
22245,10124,link
22246,16519,link
20446,13042,link
10552,7346,link
22247,18971,link
22248,22249,link
22250,15230,link
22251,4792,link
22252,4882,link
14529,13793,link
22137,22253,link
22254,21568,link
9494,11871,link
22255,19383,link
22256,13238,link
22153,8371,link
17322,13944,link
22257,15091,link
22258,7782,link
22259,15361,link
10063,13416,link
22260,12866,link
22261,16194,link
22262,6331,link
18533,11108,link
10288,17972,link
22263,11512,link
13466,6958,link
22264,22265,link
22266,7800,link
22267,22268,link
5513,6531,link
11654,5891,link
22269,22270,link
22271,16360,link
22272,7621,link
17887,9894,link
22273,22274,link
5179,7086,link
11255,16040,link
8060,11174,link
18973,14529,link
9418,22275,link
22276,22277,link
22278,14049,link
22279,22280,link
22281,22282,link
22283,17638,link
22284,10828,link
22285,12982,link
22286,17293,link
22287,9672,link
22288,22289,link
22290,22291,link
22292,13416,link
22293,22294,link
22295,22296,link
7671,21929,link
4722,6179,link
22297,16880,link
14668,6438,link
22298,15160,link
10095,14788,link
22299,13243,link
22300,8273,link
22301,20207,link
22302,15525,link
11684,10274,link
22303,21098,link
22304,10413,link
22305,4615,link
22306,13449,link
22307,22308,link
11173,15965,link
22309,16156,link
22310,16880,link
21613,20452,link
22311,13073,link
22312,22313,link
22314,13819,link
22315,22316,link
7076,9941,link
22317,10185,link
22318,22319,link
22320,6405,link
22321,22322,link
15753,20049,link
22035,22323,link
22324,22325,link
22326,22327,link
22328,12765,link
22329,22330,link
18909,22331,link
4516,15650,link
22332,22333,link
12271,22334,link
22335,14056,link
22336,22337,link
10413,15240,link
22338,19657,link
16798,17150,link
22339,11477,link
22340,22091,link
22341,22342,link
22343,22084,link
22344,17874,link
22345,22346,link
8859,13861,link
7016,18137,link
22347,21206,link
22228,22348,link
14099,8254,link
22349,8046,link
22350,13643,link
10696,14670,link
22351,22352,link
22353,19665,link
12835,7850,link
22354,12920,link
22355,13556,link
22356,9668,link
16823,22357,link
9412,6595,link
22358,22359,link
8492,16311,link
22360,20891,link
22361,18440,link
15960,12392,link
22362,22363,link
6603,4792,link
22364,13128,link
22365,22366,link
22367,22368,link
22369,13629,link
22370,11331,link
22371,18528,link
17773,11778,link
14231,13224,link
22372,8435,link
22373,22374,link
7123,22375,link
22376,17261,link
22377,16322,link
22378,22379,link
13358,13877,link
22380,22381,link
22382,14788,link
22383,15906,link
9649,20888,link
22384,16817,link
22385,8950,link
22386,22357,link
9670,4893,link
22387,21603,link
22388,15755,link
21331,22389,link
22390,22391,link
16667,12878,link
22392,10418,link
22393,22394,link
22395,16595,link
22396,17636,link
14509,13566,link
6236,11105,link
17434,21568,link
7131,4604,link
22397,4635,link
11515,22398,link
7934,5857,link
16344,12978,link
22399,15965,link
22400,6123,link
22401,17818,link
20057,13737,link
22402,12579,link
22403,19856,link
19150,16422,link
22404,22405,link
22406,5162,link
13676,17972,link
22407,14620,link
22408,12785,link
22409,17352,link
22410,13213,link
22411,17321,link
15517,22412,link
22413,13713,link
22414,22415,link
22416,7072,link
22417,22418,link
8040,9957,link
4754,16639,link
22419,22420,link
22421,13178,link
22422,22423,link
22424,10285,link
22425,10667,link
22426,13372,link
22427,5529,link
22428,12039,link
22429,22430,link
22431,22432,link
22433,9428,link
22434,4792,link
22435,22436,link
8507,13330,link
22437,22438,link
22439,11110,link
22440,20438,link
22441,5279,link
22442,20147,link
10267,4915,link
22443,20667,link
22444,22445,link
22446,22447,link
22448,22449,link
22450,20847,link
5112,22451,link
22452,11290,link
11690,19411,link
22453,12550,link
22454,22455,link
18309,12444,link
22456,22457,link
22458,12010,link
6774,15756,link
22459,11871,link
12761,6174,link
21440,20389,link
22460,6463,link
22461,14834,link
22462,16457,link
22463,8019,link
22464,9296,link
22465,19596,link
8306,20123,link
22466,13250,link
8094,22467,link
22468,4859,link
7551,13711,link
6171,9570,link
12390,22469,link
22470,22471,link
14249,14529,link
10891,14291,link
22472,22473,link
22474,12822,link
15093,22475,link
18581,15608,link
22476,22477,link
22478,22479,link
22480,18107,link
22481,10340,link
22482,17568,link
22483,22484,link
22485,20453,link
22486,22487,link
22488,9465,link
5862,21455,link
22489,17828,link
14352,22490,link
22491,13073,link
18989,11778,link
22492,22493,link
22494,7654,link
22495,22496,link
22497,15185,link
22498,15697,link
11249,22499,link
7788,9327,link
22500,4899,link
11030,9690,link
22501,22502,link
22503,17745,link
19544,14982,link
17154,22504,link
15716,22505,link
22506,14306,link
22507,6267,link
20031,15989,link
22508,10312,link
22509,22510,link
22511,22512,link
16657,20425,link
22513,16612,link
22514,22515,link
22516,22517,link
22518,19282,link
20538,21083,link
21823,13213,link
22519,13128,link
11839,17611,link
18702,13399,link
22520,19247,link
22521,7953,link
16981,5901,link
6515,5237,link
22522,22523,link
22524,22525,link
22526,16238,link
22527,6488,link
4450,22528,link
22529,13701,link
22530,22531,link
15274,12953,link
22532,6068,link
20951,13457,link
22533,10188,link
5386,22534,link
8701,8700,link
22535,14173,link
22536,22537,link
22538,7872,link
20163,13619,link
22539,22540,link
22541,22542,link
22543,13740,link
22544,22545,link
22546,17825,link
17951,7687,link
22547,22548,link
22549,22550,link
22551,22552,link
22553,9910,link
19243,12787,link
22554,22555,link
6275,8424,link
22556,16363,link
22557,18005,link
13797,13034,link
20834,12864,link
22558,9659,link
22559,13994,link
22560,15048,link
22561,15120,link
22562,8730,link
12976,9553,link
22563,10058,link
22564,7291,link
22565,20313,link
16094,20915,link
22566,22567,link
8767,18079,link
22568,12701,link
22569,6088,link
21365,12550,link
22570,22571,link
22572,12822,link
17436,22573,link
22574,9872,link
22575,12785,link
22576,13908,link
5561,22577,link
17561,22578,link
22579,19626,link
22580,22581,link
22582,20828,link
6157,6718,link
6148,6172,link
22583,22584,link
22585,19700,link
22586,22587,link
8415,22588,link
22589,22590,link
14601,13152,link
9362,18377,link
22591,15371,link
22592,22593,link
7369,14511,link
15664,15569,link
22594,22595,link
22596,19687,link
15792,22597,link
22598,15308,link
5147,22599,link
22600,4666,link
22601,21121,link
22602,5023,link
22603,15829,link
22604,22127,link
22605,13720,link
22606,13513,link
22607,14730,link
22608,12787,link
22609,22610,link
6717,11328,link
10649,4492,link
15732,13599,link
22611,13622,link
22612,22613,link
22614,17829,link
22615,22616,link
22617,16888,link
18583,22618,link
22619,16213,link
9689,7507,link
22620,17177,link
22621,22622,link
22623,6828,link
5196,8628,link
22624,4651,link
22625,22626,link
10575,13347,link
18779,13509,link
22627,4542,link
18295,20382,link
22628,5751,link
22629,22630,link
22631,15538,link
12273,19723,link
22632,13699,link
20052,22633,link
22634,22635,link
22636,12804,link
22637,10832,link
11210,7604,link
10766,9988,link
12950,16319,link
22638,22639,link
22640,22641,link
22642,10854,link
17003,20564,link
15609,20253,link
12839,8755,link
8147,22643,link
22644,13069,link
13547,19316,link
11023,6590,link
22645,6786,link
22646,14981,link
22647,5638,link
7574,8412,link
22648,22649,link
22650,17140,link
20269,16953,link
5276,5331,link
22651,13266,link
22652,20717,link
22653,9872,link
9343,8247,link
22654,21260,link
22655,12693,link
16604,13509,link
22656,14862,link
13928,9411,link
7612,22657,link
22658,22659,link
22660,13262,link
22661,18870,link
5551,10330,link
22662,12230,link
22663,22664,link
7326,12442,link
22665,12497,link
15801,10162,link
22666,13093,link
22667,21463,link
22668,5891,link
22669,17756,link
20702,22670,link
6859,8166,link
14435,15904,link
12575,22671,link
22672,4462,link
22673,7017,link
22674,22675,link
6654,6872,link
21679,13594,link
22676,22677,link
22678,20009,link
19750,13224,link
16268,11110,link
6833,6827,link
22679,22680,link
10817,13566,link
22681,22682,link
22683,16506,link
20474,16269,link
19735,22684,link
14686,4452,link
17008,22626,link
22685,22686,link
18254,5307,link
11884,13053,link
15177,14574,link
22687,16306,link
22688,13476,link
15424,22689,link
9246,9492,link
20170,17177,link
22690,10224,link
15932,11218,link
22691,16063,link
22692,22693,link
22694,17717,link
22695,22033,link
22696,22697,link
22698,22699,link
22700,22701,link
7979,12299,link
21243,14628,link
22702,22703,link
6200,13029,link
22704,13819,link
22705,7610,link
22706,22707,link
22708,6890,link
22709,10457,link
6005,16958,link
6252,11440,link
22710,22711,link
20125,15192,link
22712,13611,link
22713,16735,link
22714,10314,link
22715,14727,link
22716,9168,link
22717,4995,link
22718,22719,link
10463,14150,link
22720,14509,link
22721,16603,link
22722,22723,link
22724,16888,link
5396,22725,link
22726,11645,link
8945,11919,link
22727,14068,link
22728,8275,link
22729,22730,link
22731,21480,link
19514,22732,link
11406,6267,link
11236,15240,link
14514,22733,link
13520,15731,link
5619,22734,link
22735,21498,link
22736,13845,link
22737,4852,link
22738,22739,link
18076,13243,link
22740,7149,link
11138,9568,link
9630,17090,link
22741,11331,link
12010,22742,link
22743,20438,link
20917,20563,link
15905,15262,link
22744,9329,link
9747,11702,link
21913,22745,link
22746,7613,link
22747,7072,link
18645,13122,link
15675,11019,link
22748,22749,link
22750,22751,link
22752,17425,link
22753,22754,link
22755,10457,link
19117,22756,link
22757,22758,link
12240,13901,link
13022,4863,link
9938,13984,link
22759,14308,link
22760,14051,link
15569,15564,link
22761,17113,link
13770,12949,link
14047,22762,link
22763,7610,link
22764,14361,link
11091,7850,link
22765,22766,link
22767,22768,link
22769,13443,link
22770,4478,link
22771,5276,link
7357,5129,link
22772,6331,link
22773,9681,link
22774,22775,link
22776,13856,link
22777,22778,link
22779,11433,link
22780,8225,link
22781,22782,link
22783,13858,link
22784,22785,link
22786,11384,link
19262,13016,link
22787,22788,link
16128,22789,link
22790,18700,link
10788,4860,link
20761,22791,link
7874,11091,link
22792,14754,link
6676,4792,link
22793,22794,link
22795,14104,link
8309,22796,link
22797,11784,link
22798,13031,link
22799,13250,link
22800,19261,link
22801,13031,link
6795,22802,link
22803,22804,link
22805,13243,link
21621,15032,link
22806,21216,link
17593,11917,link
22807,17561,link
22808,19245,link
22809,12878,link
12337,15866,link
8353,7021,link
22810,13257,link
8511,14185,link
22811,15563,link
11186,22812,link
22813,5798,link
9381,10932,link
13965,5828,link
7712,20122,link
22814,22815,link
5451,21656,link
5223,12269,link
18285,22816,link
15653,7714,link
22817,22818,link
20424,19523,link
22819,22820,link
22821,5804,link
22822,21493,link
6174,5500,link
22823,21249,link
18624,21468,link
22824,6791,link
18961,22825,link
22826,20884,link
12264,16007,link
22827,5068,link
15132,5891,link
7423,12920,link
21079,21760,link
22828,12140,link
15561,10308,link
22829,7244,link
22830,13611,link
21428,4539,link
22831,22832,link
22833,22834,link
22835,14062,link
8684,22836,link
12868,22837,link
16097,14818,link
22838,8424,link
22839,14788,link
22840,22475,link
22841,22842,link
22843,8114,link
22844,18250,link
22845,13599,link
22846,22847,link
22848,13522,link
13869,20318,link
22849,14027,link
22850,13713,link
19391,18108,link
22851,21525,link
22852,13031,link
18126,7714,link
15913,22853,link
22854,22855,link
9970,22856,link
12985,19269,link
22857,12671,link
22858,15697,link
17429,6447,link
22859,9044,link
20640,17620,link
22860,22861,link
22862,12787,link
22863,9990,link
22864,14187,link
5835,7410,link
6939,22865,link
22866,5292,link
22867,10656,link
22868,22869,link
12186,11719,link
22870,4451,link
22871,14477,link
22872,8335,link
22873,22631,link
22874,17558,link
22875,12161,link
22876,11360,link
22877,22493,link
22878,22879,link
22880,13451,link
22881,11638,link
22882,15371,link
22883,22493,link
5797,14170,link
12084,13845,link
22884,16333,link
22885,22886,link
22887,12785,link
22888,22889,link
22890,22891,link
22892,10616,link
22893,17809,link
22894,21085,link
4438,8046,link
22895,15182,link
22896,13513,link
20372,22897,link
21431,14628,link
6755,6758,link
22898,22899,link
22900,22901,link
10976,9374,link
22902,9681,link
22903,4792,link
22904,22905,link
8598,13817,link
16165,14475,link
7715,22906,link
19621,22907,link
22908,17706,link
22909,7709,link
22910,13457,link
22911,13457,link
22912,22913,link
22914,22915,link
22916,12822,link
16947,5656,link
22917,4796,link
20109,12738,link
22918,22919,link
22920,22224,link
22921,11490,link
11697,10613,link
22922,4540,link
16373,16673,link
22923,7501,link
11857,5031,link
15330,14734,link
22924,12994,link
22925,22926,link
22927,9672,link
22928,5650,link
22929,22930,link
17175,17096,link
22931,12909,link
7964,10314,link
22932,7085,link
22933,20465,link
22934,11164,link
22935,14655,link
22936,19941,link
15906,13104,link
18252,12920,link
22937,16070,link
10479,7787,link
5734,16688,link
16356,17356,link
22938,10112,link
22939,12765,link
22940,14104,link
22941,9111,link
17114,22942,link
22943,5804,link
22944,20165,link
11119,13206,link
16020,6670,link
22945,22946,link
22947,17062,link
22948,18213,link
13111,22266,link
20963,13866,link
22949,10136,link
22950,20029,link
12955,13122,link
8164,7658,link
19425,20034,link
9470,11331,link
22951,22952,link
16512,10013,link
6101,13330,link
22953,6216,link
22954,12785,link
22955,22956,link
22957,7672,link
20852,18868,link
16644,9719,link
22958,12353,link
13453,14029,link
21189,21907,link
22959,5650,link
22960,11199,link
22961,22962,link
15299,14434,link
22963,5408,link
15265,22964,link
22965,22966,link
22967,22968,link
15790,14650,link
22969,22970,link
19359,22971,link
21916,14368,link
22972,22973,link
6846,15098,link
17712,22974,link
12011,12497,link
22975,22976,link
16366,22977,link
22978,13042,link
22979,10212,link
22980,12785,link
7295,9468,link
7362,8384,link
5394,7108,link
22981,22982,link
8289,7106,link
22983,7291,link
22984,9023,link
22985,12997,link
21853,17146,link
22986,22987,link
22988,4784,link
18370,5031,link
22989,8823,link
11826,4749,link
22990,22991,link
22992,14427,link
21124,13651,link
18163,12207,link
11468,21493,link
22993,5875,link
22994,12017,link
22995,22996,link
22997,19657,link
5191,8763,link
22998,22999,link
23000,23001,link
23002,9111,link
23003,5804,link
22473,20026,link
23004,14734,link
23005,23006,link
18295,17978,link
8811,15262,link
23007,19850,link
23008,9659,link
23009,23010,link
23011,23012,link
23013,23014,link
21946,13249,link
5080,9584,link
19191,20253,link
23015,8410,link
23016,13524,link
12066,11757,link
20818,13025,link
20566,19278,link
6900,23017,link
23018,13392,link
11582,5504,link
12032,9575,link
17203,12881,link
4844,11922,link
23019,14369,link
9970,23020,link
15250,23021,link
23022,11554,link
23023,5408,link
16271,5940,link
5333,13605,link
7326,23024,link
23025,13566,link
16962,13216,link
15878,18589,link
23026,23027,link
13945,23028,link
6959,11334,link
23029,23030,link
14758,7305,link
23031,16621,link
10017,4539,link
8679,13576,link
23032,16046,link
9401,12920,link
23033,4707,link
23034,12942,link
23035,13599,link
23036,8233,link
23037,14001,link
13358,10162,link
21914,10539,link
9335,16093,link
23038,21493,link
12760,11474,link
16146,20082,link
16778,6246,link
19143,20735,link
23039,10672,link
23040,19656,link
13498,12949,link
23041,12738,link
23042,23043,link
23044,23045,link
23046,4539,link
23047,4796,link
23048,12741,link
23049,14138,link
23050,16345,link
23051,23052,link
18913,11074,link
23053,17376,link
4879,7207,link
5529,18490,link
23054,7610,link
23055,13250,link
23056,14189,link
23057,15731,link
23058,8690,link
23059,23060,link
23061,13471,link
23062,6308,link
11067,23063,link
23064,22749,link
22537,23065,link
9426,7501,link
23066,7626,link
17720,23067,link
7839,5276,link
23068,23069,link
23070,23071,link
23072,17342,link
21855,8087,link
4936,10058,link
23073,23074,link
12637,9492,link
23075,10240,link
23076,10542,link
23077,4792,link
13555,7454,link
23078,9872,link
23079,12714,link
23080,23081,link
21267,23082,link
6678,16070,link
18992,16792,link
23083,16549,link
23084,12309,link
13573,9213,link
12405,12385,link
22944,15729,link
23085,19726,link
9535,14159,link
23086,17468,link
23087,13361,link
11561,6289,link
23088,18537,link
23089,10116,link
4862,5886,link
23090,23091,link
23092,23093,link
15178,12777,link
18498,6854,link
23094,23095,link
23096,11324,link
23097,23098,link
9235,4895,link
12475,12920,link
18724,14081,link
23099,18113,link
23100,18627,link
23101,10388,link
23102,23103,link
23104,23105,link
18674,12002,link
10285,5181,link
23106,23107,link
23108,23109,link
23110,13372,link
6384,13424,link
23111,22925,link
23112,15829,link
23113,23114,link
23115,12824,link
22742,21430,link
23116,22473,link
11915,4461,link
23117,23118,link
21120,18766,link
23119,8669,link
23120,23121,link
13704,18415,link
23122,13356,link
15646,10435,link
23123,5036,link
23124,14063,link
23125,15303,link
23126,23127,link
23128,15751,link
23129,10559,link
16860,23130,link
11170,11025,link
23131,17096,link
23132,17643,link
23133,19888,link
23134,17780,link
23135,23136,link
23137,13116,link
19594,13817,link
17917,23138,link
8029,11384,link
10178,11141,link
23139,16627,link
23140,19994,link
23141,23142,link
23143,23144,link
9825,8384,link
23145,22355,link
23146,8019,link
16445,23147,link
23148,22510,link
10461,11934,link
23149,12479,link
23150,14561,link
23151,7221,link
23152,15581,link
23153,22138,link
23154,15581,link
23155,5940,link
23156,15371,link
8896,11339,link
23157,9329,link
23158,6838,link
10282,7507,link
23159,20429,link
7682,8726,link
23160,23161,link
23162,15697,link
8910,15182,link
23163,13965,link
23164,22554,link
7145,4995,link
7339,7107,link
23165,14225,link
22873,18387,link
23166,13351,link
23167,9579,link
23168,23169,link
23170,18291,link
23171,17180,link
19341,18584,link
23172,23173,link
23174,11855,link
23175,14081,link
23176,13908,link
12980,4447,link
23177,12399,link
23178,12399,link
6488,13238,link
11200,18396,link
23179,23180,link
5025,20644,link
23181,14297,link
23182,19174,link
23183,7108,link
23184,23185,link
23186,9570,link
23187,22926,link
23188,7953,link
23189,11789,link
23190,14413,link
13243,13566,link
5228,9289,link
11126,13524,link
6841,23191,link
23192,22212,link
5322,7654,link
23193,23194,link
23195,12937,link
5638,13266,link
14688,23196,link
23197,23198,link
18351,10169,link
23199,16070,link
23200,23201,link
23202,15902,link
9151,7122,link
23203,19482,link
23204,14804,link
23205,12920,link
16209,19576,link
10310,11601,link
19949,10845,link
23206,17388,link
4982,23207,link
13483,5387,link
23208,11166,link
23209,21999,link
23210,23211,link
20989,23212,link
23213,23214,link
15686,10654,link
23215,12785,link
9421,21113,link
23216,13873,link
19176,12866,link
23217,17636,link
20305,12738,link
23218,12994,link
23219,22654,link
23220,13566,link
23221,21994,link
23222,13151,link
8574,8762,link
22144,21619,link
13556,4528,link
7386,18244,link
18373,6887,link
12027,8381,link
8648,9573,link
23223,10557,link
23224,9248,link
23225,5048,link
23226,14062,link
13186,13566,link
10387,7181,link
23227,15196,link
13767,16317,link
6541,9744,link
23228,5872,link
23089,23229,link
23230,7497,link
23231,15627,link
5188,9313,link
23232,23201,link
23233,14491,link
23234,10330,link
23235,12513,link
9619,17545,link
23236,14320,link
20886,18289,link
23237,23238,link
12545,18300,link
4841,17922,link
23239,13589,link
23240,23241,link
15285,13243,link
21119,15560,link
23242,23243,link
23244,9681,link
23245,20466,link
23246,5492,link
15291,11121,link
23247,13884,link
23248,11105,link
23249,23250,link
23251,23252,link
22218,8319,link
5097,4539,link
5449,4792,link
14038,14656,link
23253,13016,link
12873,14160,link
23254,12165,link
23255,23256,link
12530,10477,link
15491,8191,link
23257,14187,link
23258,23259,link
8386,4823,link
17237,9201,link
5483,12641,link
14198,13243,link
23260,23261,link
23262,23263,link
9442,4438,link
23264,4467,link
23265,10884,link
23266,19826,link
23267,23268,link
23269,23270,link
23271,23272,link
23273,13249,link
23274,14308,link
23275,13101,link
23276,11591,link
7442,14687,link
8147,7755,link
23277,5650,link
7373,11752,link
4824,23278,link
8698,23279,link
23280,9966,link
23281,16345,link
23282,23196,link
23283,14117,link
15792,6476,link
23284,8542,link
23285,5875,link
23286,12079,link
23287,13388,link
22998,7500,link
11691,10374,link
23288,23289,link
12992,13524,link
12621,20271,link
23290,12166,link
23291,6438,link
8782,23292,link
23293,10515,link
23294,10005,link
23295,23296,link
15323,4792,link
23297,13841,link
23298,14784,link
23299,23300,link
13990,16889,link
10919,12385,link
23301,23302,link
17604,22467,link
23303,23304,link
23305,18033,link
23306,8342,link
23307,13858,link
23308,17156,link
23309,23310,link
22296,23311,link
23312,5391,link
23313,15516,link
16987,7610,link
22068,13873,link
23314,19088,link
23315,18497,link
23316,22101,link
23317,11605,link
23318,20235,link
10020,9133,link
8099,14001,link
23319,23320,link
23321,9172,link
23322,23323,link
23324,15088,link
17540,13042,link
23325,20349,link
14251,13261,link
4921,6383,link
23326,13253,link
23327,23328,link
23329,10613,link
11611,15422,link
23330,13408,link
10594,6670,link
23331,10189,link
23332,14166,link
23333,7564,link
6491,13238,link
23334,23335,link
23336,23337,link
23338,14122,link
23339,10612,link
18173,23340,link
23341,23342,link
23343,23344,link
23345,8688,link
8017,8680,link
23346,23347,link
20896,23348,link
23349,7280,link
17001,13424,link
23350,23351,link
23352,9297,link
11916,8678,link
23353,12460,link
6210,23354,link
23355,23356,link
23357,18243,link
23358,23359,link
23360,23361,link
12644,11644,link
5705,15965,link
23362,23363,link
23364,23365,link
11794,13128,link
23366,23367,link
23368,13372,link
23369,12017,link
23370,11180,link
23371,19651,link
23372,14628,link
21330,9695,link
23373,23374,link
23375,23376,link
23377,10358,link
9908,7614,link
10667,10440,link
23378,11551,link
16022,20549,link
23379,14939,link
23380,13731,link
10397,9050,link
23381,14519,link
22224,23382,link
23383,23384,link
23385,23386,link
5486,23387,link
23388,14111,link
23389,10689,link
23390,20622,link
23391,17476,link
23392,7165,link
23393,9112,link
23394,18114,link
4737,13354,link
12428,12920,link
23395,20470,link
23396,7327,link
23397,17777,link
23398,13101,link
23399,6755,link
12184,23400,link
9249,23401,link
23402,12785,link
14366,9149,link
23403,18541,link
9621,12534,link
23404,16735,link
23405,23406,link
16490,23407,link
23408,19635,link
23409,23410,link
23411,11695,link
23412,23413,link
23414,23415,link
23416,23417,link
10798,12510,link
23418,18132,link
23419,15593,link
23420,23421,link
19394,23137,link
23422,14064,link
15088,22597,link
23423,13073,link
4612,20176,link
23424,10633,link
23425,12080,link
23426,10547,link
23427,14166,link
23428,13638,link
12659,15740,link
23429,10072,link
23430,9503,link
23431,16344,link
15665,15564,link
23432,13451,link
23433,23434,link
23435,10314,link
20831,15801,link
23436,16509,link
23437,23384,link
22616,12552,link
23438,10991,link
23439,5891,link
23440,23441,link
23442,21287,link
23443,23444,link
23445,23446,link
23447,10457,link
23448,23449,link
19787,23450,link
6101,23451,link
13020,14104,link
23452,16189,link
23453,11574,link
23454,4862,link
17963,21442,link
23455,23456,link
23457,11784,link
23458,23459,link
23460,6774,link
21920,7377,link
23461,20888,link
23462,17962,link
7529,5284,link
23463,13104,link
11669,5682,link
23464,23465,link
15428,23466,link
23467,13845,link
23468,23469,link
23470,18986,link
23471,23472,link
16940,13104,link
23473,10412,link
23474,23475,link
23476,23477,link
23478,21095,link
6945,23479,link
23480,23481,link
23482,23483,link
16565,23484,link
23485,13031,link
23486,13599,link
15089,23487,link
23488,23489,link
19533,23490,link
23491,14609,link
23492,15886,link
23493,20645,link
23494,19037,link
7707,15569,link
23495,13042,link
9337,5979,link
23496,18017,link
23497,23498,link
7436,11262,link
23499,19160,link
6637,12866,link
23500,7819,link
6031,20681,link
23501,15707,link
7835,4651,link
23502,18223,link
12090,8141,link
15732,19823,link
23503,22671,link
